#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
250,2.05103588104,0.001,0.01,1,s4-s5,1.55602126169e-08,8.43710466654e-25,1,1
250,2.05103588104,0.001,0.01,1,s3-s6,2.99782121525e-05,2.46000678737e-19,1,1
250,2.05103588104,0.001,0.01,1,s5-s6,1.90604566818e-11,5.32248412685e-23,1,1
250,2.05103588104,0.001,0.01,1,s3-s4,1.61681241993e-08,1.61681241993e-08,1,1
200,1.7284283638,0.001,0.01,-1,s4-s5,0.367264357794,0.367264357794,-1,-1
200,1.7284283638,0.001,0.01,-1,s3-s6,0.120327997937,0.0308685794459,-1,-1
200,1.7284283638,0.001,0.01,-1,s5-s6,0.104069247621,0.0620493956041,-1,-1
200,1.7284283638,0.001,0.01,-1,s3-s4,0.00180573335222,5.44918639737e-05,0,-1
200,1.6278424263,0.001,0.01,-1,s4-s5,0.288033838372,0.288033838372,-1,-1
200,1.6278424263,0.001,0.01,-1,s3-s6,0.0547989842471,0.0105438720185,-1,-1
200,1.6278424263,0.001,0.01,-1,s5-s6,0.288033838372,0.225487441569,-1,-1
200,1.6278424263,0.001,0.01,-1,s3-s4,0.201327306242,0.0211733965183,-1,-1
250,2.02649617195,0.001,0.01,0,s4-s5,0.298199474249,1.89417049944e-15,0,0
250,2.02649617195,0.001,0.01,0,s3-s6,0.0709489388375,7.76053592954e-14,0,0
250,2.02649617195,0.001,0.01,0,s5-s6,0.0921091158767,5.68144110025e-10,0,0
250,2.02649617195,0.001,0.01,0,s3-s4,0.0602753057968,7.30228953046e-14,0,0
250,2.33902525902,0.001,0.01,1,s4-s5,5.18922425981e-08,4.26382972272e-25,1,1
250,2.33902525902,0.001,0.01,1,s3-s6,1.99117173647e-09,4.53874321163e-27,1,1
250,2.33902525902,0.001,0.01,1,s5-s6,1.63409120781e-08,2.75314076194e-14,1,1
250,2.33902525902,0.001,0.01,1,s3-s4,3.73967963223e-08,3.73967963223e-08,1,1
250,2.29018425941,0.001,0.01,1,s4-s5,2.02510022238e-10,1.23920659189e-26,1,1
250,2.29018425941,0.001,0.01,1,s3-s6,3.52018543834e-07,1.55337788835e-23,1,1
250,2.29018425941,0.001,0.01,1,s5-s6,4.16362234977e-07,1.69905161179e-23,1,1
250,2.29018425941,0.001,0.01,1,s3-s4,0.00123649216032,5.04837620003e-11,0,1
250,2.05606365204,0.001,0.01,-1,s4-s5,0.271359364611,0.162818598236,-1,-1
250,2.05606365204,0.001,0.01,-1,s3-s6,0.248636599516,0.0312428162495,-1,-1
250,2.05606365204,0.001,0.01,-1,s5-s6,0.235462122222,0.000850935815154,0,-1
250,2.05606365204,0.001,0.01,-1,s3-s4,0.0438529623817,0.0438529623817,-1,-1
250,2.0029065609,0.001,0.01,0,s4-s5,0.0239329150755,4.43594045786e-17,0,0
250,2.0029065609,0.001,0.01,0,s3-s6,0.213604241919,4.15151152779e-13,0,0
250,2.0029065609,0.001,0.01,0,s5-s6,0.315443394796,4.40771551277e-13,0,0
250,2.0029065609,0.001,0.01,0,s3-s4,0.0556502224288,2.68102327632e-16,0,0
250,2.17345142365,0.001,0.01,0,s4-s5,0.0224614417402,1.34056489086e-14,0,0
