#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
300,3.2270030975,0.005,0.01,1,s5-s6,5.04163682033E-10,4.12626675425E-30,1,1
300,3.2270030975,0.005,0.01,1,s3-s4,7.24864014808E-12,7.24864014808E-12,1,1
350,3.7660303116,0.005,0.01,-1,s4-s5,0.1163902911,0.0027571631,0,-1
350,3.7660303116,0.005,0.01,-1,s3-s6,0.0185947673,0.0185947673,-1,-1
350,3.7660303116,0.005,0.01,-1,s5-s6,0.1375250282,1.80494768722E-05,0,-1
350,3.7660303116,0.005,0.01,-1,s3-s4,0.0689326989,8.67941102062E-05,0,-1
300,3.1528961659,0.005,0.01,0,s4-s5,0.3653171913,8.59522809957E-18,0,0
300,3.1528961659,0.005,0.01,0,s3-s6,0.1038822292,8.03628200505E-23,0,0
300,3.1528961659,0.005,0.01,0,s5-s6,0.4460201098,1.45387687583E-14,0,0
300,3.1528961659,0.005,0.01,0,s3-s4,0.0392291351,1.42531456146E-17,0,0
300,3.2118124962,0.005,0.01,-1,s4-s5,0.2039307292,0.0611127464,-1,-1
300,3.2118124962,0.005,0.01,-1,s3-s6,0.012387394,0.012387394,-1,-1
300,3.2118124962,0.005,0.01,-1,s5-s6,0.087581154,0.0108063973,-1,-1
300,3.2118124962,0.005,0.01,-1,s3-s4,0.0315371192,4.69531913164E-06,0,-1
400,4.8181316853,0.005,0.01,1,s4-s5,3.74813039356E-12,4.12513330094E-41,1,1
400,4.8181316853,0.005,0.01,1,s3-s6,8.37257997153E-12,2.88374909781E-28,1,1
400,4.8181316853,0.005,0.01,1,s5-s6,2.65151903691E-11,2.59131435001E-32,1,1
400,4.8181316853,0.005,0.01,1,s3-s4,3.39998710697E-15,8.98024261844E-17,1,1
350,3.9251589775,0.005,0.01,1,s4-s5,1.36506598858E-08,1.29670685767E-37,1,1
350,3.9251589775,0.005,0.01,1,s3-s6,9.76047435873E-08,1.42275474211E-20,1,1
350,3.9251589775,0.005,0.01,1,s5-s6,4.88454141781E-09,4.0765251103E-34,1,1
350,3.9251589775,0.005,0.01,1,s3-s4,1.90737336798E-10,2.23557573269E-15,1,1
400,3.8759152889,0.005,0.01,0,s4-s5,0.1160742272,4.18719656595E-20,0,0
400,3.8759152889,0.005,0.01,0,s3-s6,0.7520425191,1.26674246356E-19,0,0
400,3.8759152889,0.005,0.01,0,s5-s6,0.5237426684,1.7879095234E-20,0,0
400,3.8759152889,0.005,0.01,0,s3-s4,0.5496981074,7.92789132189E-19,0,0
350,4.1259930134,0.005,0.01,0,s4-s5,0.1783206558,1.5739662476E-21,0,0
350,4.1259930134,0.005,0.01,0,s3-s6,0.0543355356,2.17577157158E-21,0,0
350,4.1259930134,0.005,0.01,0,s5-s6,0.5628782525,5.20677426863E-15,0,0
350,4.1259930134,0.005,0.01,0,s3-s4,0.026030872,3.85328266497E-21,0,0
400,4.227458477,0.005,0.01,-1,s4-s5,0.0705904028,0.0019009347,0,-1
400,4.227458477,0.005,0.01,-1,s3-s6,0.2951475178,0.0144883173,-1,-1
