#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
150,0.01,0,s3-s6,0.145398496385,4.54363071091e-07,0,0
150,0.01,0,s5-s6,0.161340856698,6.87595483362e-06,0,0
150,0.01,0,s3-s4,0.280897748607,2.12149380232e-07,0,0
175,0.01,1,s4-s5,5.18064759662e-06,4.50679260423e-13,1,1
175,0.01,1,s3-s6,1.59619477923e-05,2.63105161863e-07,1,1
175,0.01,1,s5-s6,4.27607623972e-05,2.54004085336e-05,1,1
175,0.01,1,s3-s4,5.85571171299e-09,0.000570809847895,1,1
175,0.01,0,s4-s5,0.118100599662,1.50604899591e-05,0,0
175,0.01,0,s3-s6,0.168253155126,9.03608555868e-06,0,0
175,0.01,0,s5-s6,0.433521390789,1.83953219463e-09,0,0
175,0.01,0,s3-s4,0.113743446294,8.21478783846e-09,0,0
200,0.01,1,s4-s5,2.20299518481e-07,2.88756411923e-16,1,1
200,0.01,1,s3-s6,5.90113822242e-05,1.81296526524e-21,1,1
200,0.01,1,s5-s6,1.95189104404e-08,1.54231372041e-05,1,1
200,0.01,1,s3-s4,8.28870120891e-05,0.00213548279584,1,1
200,0.01,0,s4-s5,0.0633288769011,7.30435210929e-13,0,0
200,0.01,0,s3-s6,0.0820420958508,5.0194535259e-05,0,0
200,0.01,0,s5-s6,0.444370298552,0.000169086803311,0,0
200,0.01,0,s3-s4,0.236105612961,7.2399210017e-09,0,0
50,0.01,1,s4-s5,0.00106887375133,5.30159846832e-08,1,1
50,0.01,1,s3-s6,0.078200006217,1.63074192017e-07,0,1
50,0.01,1,s5-s6,0.300596285104,0.00174253433164,0,1
50,0.01,1,s3-s4,0.103678124239,3.1607111107e-05,0,1
50,0.01,0,s4-s5,0.00894589295901,2.44828840883e-06,1,0
50,0.01,0,s3-s6,0.404097897521,4.57649927602e-05,0,0
50,0.01,0,s5-s6,0.697070297976,7.47841051941e-07,0,0
50,0.01,0,s3-s4,0.137181654209,2.46762530997e-05,0,0
75,0.01,1,s4-s5,0.00993301139764,1.31431383257e-19,1,1
75,0.01,1,s3-s6,0.213588920923,0.000184532848012,0,1
