#flows,iteration,time,epsilon,r_threshold,is_correlated,key,#pres,o_f,count_chern[0]
50,3,0.0966420173645,0.001,0.01,1,s5-s6,4,0,0.0001220703125,0.705186060147,2.0,2.0,s5,s3,s2,s1
50,3,0.0966420173645,0.001,0.01,1,s3-s4,4,0,0.0001220703125,0.506821632386,2.0,2.0,s3,s5,s2,s1
60,3,0.128155708313,0.001,0.01,1,s4-s5,4,0,3.0517578125e-05,1.0,2.0,2.0,s5,s3,s2,s1
60,3,0.128155708313,0.001,0.01,1,s3-s6,4,0,6.103515625e-05,0.971000058911,2.0,2.0,s3,s5,s2,s1
60,3,0.128155708313,0.001,0.01,1,s5-s6,4,0,3.0517578125e-05,1.0,2.0,2.0,s5,s3,s2,s1
60,3,0.128155708313,0.001,0.01,1,s3-s4,4,0,3.81469726553e-06,0.603298561199,2.0,2.0,s3,s5,s2,s1
70,3,0.177775144577,0.001,0.01,1,s4-s5,4,0,1.19209289378e-07,0.668505756766,2.0,2.0,s5,s3,s2,s1
70,3,0.177775144577,0.001,0.01,1,s3-s6,4,0,3.81469726553e-06,1.0,2.0,2.0,s3,s5,s2,s1
70,3,0.177775144577,0.001,0.01,1,s5-s6,4,0,2.98023223447e-08,0.788331840259,2.0,2.0,s5,s3,s2,s1
70,3,0.177775144577,0.001,0.01,1,s3-s4,4,0,2.38418578756e-07,0.190721110075,2.0,2.0,s3,s5,s2,s1
80,3,0.197843790054,0.001,0.01,1,s4-s5,4,0,1.19209289378e-07,0.497287379426,2.0,2.0,s5,s3,s2,s1
80,3,0.197843790054,0.001,0.01,1,s3-s6,4,0,5.96046446892e-08,0.51391023579,2.0,2.0,s3,s5,s2,s1
80,3,0.197843790054,0.001,0.01,1,s5-s6,4,0,4.76837157793e-07,1.0,2.0,2.0,s5,s3,s2,s1
80,3,0.197843790054,0.001,0.01,1,s3-s4,4,0,9.3132218193e-10,0.31569683902,2.0,2.0,s3,s5,s2,s1
90,3,0.18874001503,0.001,0.01,1,s4-s5,4,0,4.76837157793e-07,0.834907358928,2.0,2.0,s5,s3,s2,s1
90,3,0.18874001503,0.001,0.01,1,s3-s6,4,0,2.98023223447e-08,0.765319057953,2.0,2.0,s3,s5,s2,s1
90,3,0.18874001503,0.001,0.01,1,s5-s6,4,0,3.81469726553e-06,0.638791830135,2.0,2.0,s5,s3,s2,s1
90,3,0.18874001503,0.001,0.01,1,s3-s4,4,0,7.45058051987e-09,0.834907358928,2.0,2.0,s3,s5,s2,s1
100,3,0.348830223083,0.001,0.01,1,s4-s5,4,0,1.16415242764e-10,0.984960406688,2.0,2.0,s5,s3,s2,s1
100,3,0.348830223083,0.001,0.01,1,s3-s6,4,0,5.96046446892e-08,0.983997590425,2.0,2.0,s3,s5,s2,s1
100,3,0.348830223083,0.001,0.01,1,s5-s6,4,0,4.65660968196e-10,0.36396915394,2.0,2.0,s5,s3,s2,s1
100,3,0.348830223083,0.001,0.01,1,s3-s4,4,0,5.96046446892e-08,0.265682649305,2.0,2.0,s3,s5,s2,s1
10,4,0.0100119113922,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
10,4,0.0100119113922,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,s3,s2,s5
20,4,0.0225133895874,0.001,0.01,1,s3-s6,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
20,4,0.0225133895874,0.001,0.01,1,s3-s4,2,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
30,4,0.0949959754944,0.001,0.01,1,s5-s6,3,0,0.000244140625,2.0,2.0,2.0,s5,s3,s2,s1
30,4,0.0949959754944,0.001,0.01,1,s3-s6,3,0,0.00048828125,2.0,2.0,2.0,s3,s2,s1,s5
30,4,0.0949959754944,0.001,0.01,1,s3-s4,3,0.5,2.0,2.0,2.0,2.0,s3,s2,s1,s5
40,4,0.0699479579926,0.001,0.01,1,s5-s6,2,0,1.52587890625e-05,2.0,2.0,2.0,s5,s3,s2,s1
