#flows,epsilon,is_correlated,#correlated_detect,#non-uniform_detect,#all_cases
400,0.01,1,6,8,14
400,0.01,1,5,9,14
400,0.01,1,5,9,14
400,0.01,1,9,5,14
400,0.01,1,6,8,14
400,0.01,1,7,7,14
400,0.01,1,10,4,14
400,0.01,1,6,8,14
400,0.01,1,5,9,14
400,0.01,1,9,5,14
425,0.01,1,6,8,14
425,0.01,1,8,6,14
425,0.01,1,7,7,14
425,0.01,1,7,7,14
425,0.01,1,5,9,14
425,0.01,1,8,6,14
425,0.01,1,5,9,14
425,0.01,1,8,6,14
425,0.01,1,6,8,14
425,0.01,1,9,5,14
450,0.01,1,8,6,14
450,0.01,1,8,6,14
450,0.01,1,8,6,14
450,0.01,1,7,7,14
450,0.01,1,8,6,14
450,0.01,1,7,7,14
450,0.01,1,7,7,14
450,0.01,1,7,7,14
450,0.01,1,8,6,14
450,0.01,1,7,7,14
475,0.01,1,6,8,14
475,0.01,1,4,10,14
475,0.01,1,8,6,14
475,0.01,1,5,9,14
475,0.01,1,7,7,14
475,0.01,1,5,9,14
475,0.01,1,7,7,14
475,0.01,1,8,6,14
475,0.01,1,8,6,14
475,0.01,1,11,3,14
500,0.01,1,13,1,14
500,0.01,1,7,7,14
500,0.01,1,7,7,14
500,0.01,1,8,6,14
500,0.01,1,8,6,14
500,0.01,1,7,7,14
500,0.01,1,10,4,14
500,0.01,1,8,6,14
500,0.01,1,9,5,14
500,0.01,1,10,4,14
525,0.01,1,8,6,14
525,0.01,1,8,6,14
525,0.01,1,9,5,14
525,0.01,1,8,6,14
525,0.01,1,9,5,14
525,0.01,1,9,5,14
525,0.01,1,8,6,14
525,0.01,1,9,5,14
525,0.01,1,9,5,14
525,0.01,1,11,3,14
550,0.01,1,8,6,14
550,0.01,1,10,4,14
550,0.01,1,10,4,14
550,0.01,1,11,3,14
550,0.01,1,9,5,14
550,0.01,1,8,6,14
550,0.01,1,10,4,14
550,0.01,1,8,6,14
550,0.01,1,8,6,14
550,0.01,1,10,4,14
575,0.01,1,10,4,14
575,0.01,1,9,5,14
575,0.01,1,10,4,14
575,0.01,1,11,3,14
575,0.01,1,8,6,14
575,0.01,1,9,5,14
575,0.01,1,12,2,14
575,0.01,1,10,4,14
575,0.01,1,10,4,14
575,0.01,1,10,4,14
575,0.01,1,11,3,14
625,0.01,1,11,3,14
625,0.01,1,11,3,14
625,0.01,1,9,5,14
625,0.01,1,10,4,14
625,0.01,1,12,2,14
625,0.01,1,13,1,14
625,0.01,1,9,5,14
625,0.01,1,11,3,14
625,0.01,1,12,2,14
625,0.01,1,10,4,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,10,4,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,0,14,14
825,0.01,1,11,3,14
825,0.01,0,0,14,14
675,0.01,1,10,4,14
675,0.01,0,1,13,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,0,14,14
725,0.01,1,11,3,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,13,1,14
675,0.01,0,1,13,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,9,5,14
675,0.01,0,0,14,14
725,0.01,1,13,1,14
725,0.01,0,0,14,14
775,0.01,1,14,0,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,10,4,14
775,0.01,0,0,14,14
825,0.01,1,11,3,14
825,0.01,0,1,13,14
675,0.01,1,9,5,14
675,0.01,0,0,14,14
725,0.01,1,13,1,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,1,13,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,9,5,14
675,0.01,0,0,14,14
725,0.01,1,10,4,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,1,13,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,1,13,14
775,0.01,1,14,0,14
775,0.01,0,0,14,14
825,0.01,1,13,1,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,1,13,14
725,0.01,1,10,4,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,1,13,14
825,0.01,1,13,1,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,0,14,14
725,0.01,1,13,1,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,1,13,14
675,0.01,1,12,2,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,13,1,14
825,0.01,0,0,14,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,14,0,14
775,0.01,0,1,13,14
825,0.01,1,13,1,14
825,0.01,0,0,14,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,11,3,14
725,0.01,0,0,14,14
775,0.01,1,14,0,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,1,13,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,0,14,14
825,0.01,1,11,3,14
825,0.01,0,0,14,14
675,0.01,1,8,6,14
675,0.01,0,0,14,14
725,0.01,1,14,0,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,12,2,14
825,0.01,0,0,14,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,12,2,14
775,0.01,0,0,14,14
825,0.01,1,13,1,14
825,0.01,0,0,14,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,14,0,14
775,0.01,0,0,14,14
825,0.01,1,14,0,14
825,0.01,0,0,14,14
675,0.01,1,11,3,14
675,0.01,0,0,14,14
725,0.01,1,12,2,14
725,0.01,0,0,14,14
775,0.01,1,14,0,14
775,0.01,0,0,14,14
825,0.01,1,11,3,14
825,0.01,0,0,14,14
675,0.01,1,12,2,14
675,0.01,0,1,13,14
725,0.01,1,14,0,14
725,0.01,0,0,14,14
775,0.01,1,13,1,14
775,0.01,0,0,14,14
825,0.01,1,14,0,14
825,0.01,0,0,14,14
875,0.01,1,12,2,14
875,0.01,0,0,14,14
925,0.01,1,12,2,14
925,0.01,0,1,13,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,11,3,14
875,0.01,0,0,14,14
925,0.01,1,14,0,14
925,0.01,0,0,14,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,1,13,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,0,14,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,0,14,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,13,1,14
1125,0.01,0,0,14,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,0,14,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,1,13,14
1125,0.01,1,12,2,14
1125,0.01,0,2,12,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,12,2,14
875,0.01,0,0,14,14
925,0.01,1,14,0,14
925,0.01,0,1,13,14
975,0.01,1,12,2,14
975,0.01,0,0,14,14
1025,0.01,1,13,1,14
1025,0.01,0,1,13,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,13,1,14
1175,0.01,0,0,14,14
1225,0.01,1,13,1,14
1225,0.01,0,1,13,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,1,13,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,1,13,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,14,0,14
925,0.01,0,0,14,14
975,0.01,1,13,1,14
975,0.01,0,0,14,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,13,1,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,13,1,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,13,1,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,1,13,14
975,0.01,1,13,1,14
975,0.01,0,1,13,14
1025,0.01,1,14,0,14
1025,0.01,0,0,14,14
1075,0.01,1,14,0,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,0,14,14
1175,0.01,1,13,1,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
875,0.01,1,14,0,14
875,0.01,0,0,14,14
925,0.01,1,13,1,14
925,0.01,0,0,14,14
975,0.01,1,14,0,14
975,0.01,0,0,14,14
1025,0.01,1,13,1,14
1025,0.01,0,0,14,14
1075,0.01,1,13,1,14
1075,0.01,0,0,14,14
1125,0.01,1,14,0,14
1125,0.01,0,1,13,14
1175,0.01,1,14,0,14
1175,0.01,0,0,14,14
1225,0.01,1,14,0,14
1225,0.01,0,0,14,14
