#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
75,0.01,1,ah1-al1,0.0092336598,0.003439145,1,1
75,0.01,1,ah34-al33,0.2529273002,1.22334611388E-08,0,1
75,0.01,0,ah226-al225,0.2529273002,7.42081252784E-06,0,0
75,0.01,0,ah2-al1,0.2529273002,4.41550808441E-06,0,0
75,0.01,0,ah65-al65,0.1127778593,3.31213597714E-09,0,0
75,0.01,0,ah66-al65,0.2529273002,5.36209606578E-06,0,0
75,0.01,0,ah194-al193,0.4572100075,1.16899101683E-25,0,0
75,0.01,0,ah98-al97,0.2208738585,6.34352033334E-06,0,0
75,0.01,0,ah225-al225,0.1127778593,2.26358727371E-08,0,0
75,0.01,0,ah97-al97,0.1127778593,1.63302061862E-29,0,0
75,0.01,0,ah161-al161,0.4572100075,9.857731918E-07,0,0
75,0.01,0,ah33-al33,0.2529273002,2.83162468116E-29,0,0
75,0.01,0,ah193-al193,0.0877649034,7.44007457914E-13,0,0
75,0.01,0,ah162-al161,0.1054898165,1.73408679811E-07,0,0
75,0.01,0,ah1-al1,0.322266235,0.1409218818,-1,0
75,0.01,0,ah34-al33,0.6890014039,1.34443264444E-26,0,0
100,0.01,1,ah226-al225,0.5419680139,6.44466724139E-16,0,1
100,0.01,1,ah2-al1,0.3522256428,5.99481789565E-05,0,1
100,0.01,1,ah65-al65,0.0871687511,2.11507747557E-08,0,1
100,0.01,1,ah66-al65,0.3522256428,2.9563911183E-28,0,1
100,0.01,1,ah194-al193,0.1335136773,7.13660601711E-08,0,1
100,0.01,1,ah98-al97,0.0395114145,5.46654829294E-07,0,1
100,0.01,1,ah225-al225,0.3522256428,8.81814304324E-07,0,1
100,0.01,1,ah97-al97,0.1961523977,2.31705145331E-21,0,1
100,0.01,1,ah161-al161,0.0395114145,2.04643510468E-06,0,1
100,0.01,1,ah33-al33,0.0971161196,1.05967475237E-16,0,1
100,0.01,1,ah193-al193,0.0395114145,2.46114974711E-17,0,1
100,0.01,1,ah162-al161,0.3522256428,5.3248007396E-08,0,1
100,0.01,1,ah1-al1,0.0032907068,2.57210744865E-05,1,1
100,0.01,1,ah34-al33,0.0395114145,5.1545160278E-07,0,1
100,0.01,0,ah226-al225,0.3522256428,7.7190162088E-07,0,0
100,0.01,0,ah2-al1,0.0395114145,1.0787847072E-11,0,0
100,0.01,0,ah65-al65,0.0395114145,7.54950428189E-10,0,0
100,0.01,0,ah66-al65,0.0395114145,8.02306154178E-23,0,0
100,0.01,0,ah194-al193,0.0395114145,1.07029638211E-09,0,0
100,0.01,0,ah98-al97,0.5419680139,1.67115332691E-14,0,0
100,0.01,0,ah225-al225,0.3522256428,4.21934536379E-07,0,0
100,0.01,0,ah97-al97,0.3522256428,2.62302075608E-11,0,0
100,0.01,0,ah161-al161,0.2158524573,0.0016064121,0,0
100,0.01,0,ah33-al33,0.0395114145,4.96171703623E-07,0,0
100,0.01,0,ah193-al193,0.5419680139,5.10576790887E-07,0,0
100,0.01,0,ah162-al161,0.7379026203,8.96343448454E-05,0,0
100,0.01,0,ah1-al1,0.3522256428,5.98251584681E-05,0,0
100,0.01,0,ah34-al33,0.0971161196,1.34471822653E-05,0,0
125,0.01,1,ah226-al225,0.0797091565,9.4238102245E-12,0,1
125,0.01,1,ah2-al1,0.2713477426,3.30237276988E-06,0,1
125,0.01,1,ah65-al65,0.013651303,2.00535767595E-05,0,1
125,0.01,1,ah66-al65,0.0797091565,1.1202969412E-12,0,1
125,0.01,1,ah194-al193,0.5964069661,7.62314712629E-23,0,1
125,0.01,1,ah98-al97,0.0797091565,1.63835419702E-06,0,1
125,0.01,1,ah225-al225,0.4228703396,0.000000072,0,1
125,0.01,1,ah97-al97,0.0043920624,2.9587060922E-15,1,1
125,0.01,1,ah161-al161,0.0797091565,0.000322552,0,1
125,0.01,1,ah33-al33,0.0355884302,2.59362881932E-07,0,1
125,0.01,1,ah193-al193,0.1561588343,1.42437048881E-25,0,1
125,0.01,1,ah162-al161,0.4223913296,6.22174907029E-05,0,1
125,0.01,1,ah1-al1,0.1561588343,0.0001608737,0,1
125,0.01,1,ah34-al33,0.2713477426,1.00602778967E-08,0,1
125,0.01,0,ah226-al225,0.2713477426,1.4083252178E-13,0,0
125,0.01,0,ah2-al1,0.1561588343,2.06541530133E-06,0,0
125,0.01,0,ah65-al65,0.1190627548,2.50826113025E-08,0,0
125,0.01,0,ah66-al65,0.1561588343,1.00853973804E-07,0,0
125,0.01,0,ah194-al193,0.4228703396,0.000000001,0,0
125,0.01,0,ah98-al97,0.1561588343,1.09710091941E-06,0,0
125,0.01,0,ah225-al225,0.0797091565,9.33161008447E-09,0,0
125,0.01,0,ah97-al97,0.0797091565,1.12643764513E-06,0,0
125,0.01,0,ah161-al161,0.5311289208,6.23268994657E-07,0,0
125,0.01,0,ah33-al33,0.1699258732,8.00141771775E-10,0,0
125,0.01,0,ah193-al193,0.4228703396,5.56377454101E-11,0,0
125,0.01,0,ah162-al161,0.2008979637,1.24815149844E-09,0,0
125,0.01,0,ah1-al1,0.1561588343,0.0169217587,0,0
125,0.01,0,ah34-al33,0.1561588343,2.5561440012E-06,0,0
150,0.01,1,ah226-al225,0.0014832085,2.51501283458E-11,1,1
150,0.01,1,ah2-al1,0.0302647424,0.0001166065,0,1
150,0.01,1,ah65-al65,0.1980634624,1.326487924E-07,0,1
150,0.01,1,ah66-al65,0.0046824257,1.41194301609E-07,1,1
150,0.01,1,ah194-al193,0.209040991,3.59403764272E-12,0,1
150,0.01,1,ah98-al97,0.262550374,0.0056843597,0,1
150,0.01,1,ah225-al225,0.4747229346,1.67127692443E-06,0,1
150,0.01,1,ah97-al97,0.1214623276,4.30352096289E-17,0,1
150,0.01,1,ah161-al161,0.1214623276,2.40845273062E-05,0,1
150,0.01,1,ah33-al33,0.0639722192,1.61613511762E-09,0,1
150,0.01,1,ah193-al193,0.0014832085,6.92692070031E-11,1,1
150,0.01,1,ah162-al161,0.0127188455,3.63504085688E-05,0,1
150,0.01,1,ah1-al1,0.0302647424,2.77569339219E-06,0,1
150,0.01,1,ah34-al33,0.0302647424,1.00708555031E-06,0,1
150,0.01,0,ah226-al225,0.1214623276,3.34917856829E-05,0,0
150,0.01,0,ah2-al1,0.633867637,1.11176491426E-08,0,0
150,0.01,0,ah65-al65,0.0046824257,1.14318245912E-05,1,0
150,0.01,0,ah66-al65,0.633867637,6.75910313719E-13,0,0
150,0.01,0,ah194-al193,0.4747229346,7.15823068328E-30,0,0
150,0.01,0,ah98-al97,0.4747229346,1.91842069678E-07,0,0
150,0.01,0,ah225-al225,0.209040991,7.51745301911E-11,0,0
150,0.01,0,ah97-al97,0.0487852614,7.16789310607E-06,0,0
150,0.01,0,ah161-al161,0.3526865457,9.42510602203E-08,0,0
150,0.01,0,ah33-al33,0.262550374,2.50516981044E-10,0,0
150,0.01,0,ah193-al193,0.3285799136,1.69976753151E-38,0,0
150,0.01,0,ah162-al161,0.7858967053,3.32745347634E-08,0,0
150,0.01,0,ah1-al1,0.4747229346,0.0004978574,0,0
150,0.01,0,ah34-al33,0.1038555262,3.12714917574E-17,0,0
