#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
300,0.2,0,2_0_1_0-2_1_1_0,0.5825592002,1.29789224752e-35,0,0
300,0.2,0,2_0_1_3-2_1_1_3,0.513163190717,7.0797370165e-37,0,0
300,0.2,0,2_0_0_0-2_1_0_0,0.128519980841,5.04706338117e-38,1,0
300,0.2,0,2_0_0_2-2_1_0_2,0.323653642026,1.0425196532e-34,0,0
300,0.2,0,2_0_0_1-2_1_0_1,0.0912855133657,5.15208095564e-33,1,0
300,0.2,0,2_0_1_1-2_1_1_1,0.222570793732,7.17008087377e-22,0,0
300,0.2,0,2_0_1_2-2_1_1_2,0.637358602157,7.68902252083e-32,0,0
300,0.2,0,2_0_0_3-2_1_0_3,0.464571507233,7.14979786381e-29,0,0
300,0.4,1,2_0_1_0-2_1_1_0,7.20133530999e-06,8.99304927209e-36,1,1
300,0.4,1,2_0_1_3-2_1_1_3,1.09646096424e-13,1.18953845042e-33,1,1
300,0.4,1,2_0_0_0-2_1_0_0,2.8832245618e-08,4.88159653982e-27,1,1
300,0.4,1,2_0_0_2-2_1_0_2,2.14440092121e-11,7.88929370355e-27,1,1
300,0.4,1,2_0_0_1-2_1_0_1,2.27889223312e-05,4.44283389158e-40,1,1
300,0.4,1,2_0_1_1-2_1_1_1,5.00736255893e-10,3.9407619949e-42,1,1
300,0.4,1,2_0_1_2-2_1_1_2,6.30571616488e-08,4.97434769043e-36,1,1
300,0.4,1,2_0_0_3-2_1_0_3,1.12015994438e-06,7.03335307094e-41,1,1
300,0.4,0,2_0_1_0-2_1_1_0,0.114725370153,4.83205063502e-31,1,0
300,0.4,0,2_0_1_3-2_1_1_3,0.593096214059,1.20767039267e-20,0,0
300,0.4,0,2_0_0_0-2_1_0_0,0.964636958924,1.71496027423e-32,0,0
300,0.4,0,2_0_0_2-2_1_0_2,0.253225383198,2.85734781418e-25,1,0
300,0.4,0,2_0_0_1-2_1_0_1,0.800645761201,1.531609209e-29,0,0
300,0.4,0,2_0_1_1-2_1_1_1,0.652548920426,6.13899057424e-39,0,0
300,0.4,0,2_0_1_2-2_1_1_2,0.397647567562,1.34560313403e-16,1,0
300,0.4,0,2_0_0_3-2_1_0_3,0.439570371419,1.22505170837e-36,0,0
300,0.0001,1,2_0_1_0-2_1_1_0,2.53276743462e-08,8.15978004006e-41,1,1
300,0.0001,1,2_0_1_3-2_1_1_3,3.27618401727e-08,8.53621440306e-41,1,1
300,0.0001,1,2_0_0_0-2_1_0_0,4.8779486771e-10,7.10904940855e-34,1,1
300,0.0001,1,2_0_0_2-2_1_0_2,4.71681763321e-07,6.88156644202e-28,1,1
300,0.0001,1,2_0_0_1-2_1_0_1,1.85809958413e-12,4.88196220779e-40,1,1
300,0.0001,1,2_0_1_1-2_1_1_1,2.73109110025e-12,2.9079263789e-25,1,1
300,0.0001,1,2_0_1_2-2_1_1_2,2.19999510878e-07,6.31347179828e-48,1,1
300,0.0001,1,2_0_0_3-2_1_0_3,2.52459530183e-06,1.77341805267e-18,1,1
300,0.0001,0,2_0_1_0-2_1_1_0,0.439192935172,4.33821100107e-46,0,0
300,0.0001,0,2_0_1_3-2_1_1_3,0.496698445979,1.06224385109e-45,0,0
300,0.0001,0,2_0_0_0-2_1_0_0,0.0382721892833,1.600843354e-57,0,0
300,0.0001,0,2_0_0_2-2_1_0_2,0.382499998184,1.13657182272e-57,0,0
300,0.0001,0,2_0_0_1-2_1_0_1,0.537370565061,5.03510027068e-44,0,0
300,0.0001,0,2_0_1_1-2_1_1_1,0.557918798915,9.3943540801e-42,0,0
300,0.0001,0,2_0_1_2-2_1_1_2,0.713127275214,2.7892343241e-29,0,0
300,0.0001,0,2_0_0_3-2_1_0_3,0.583428553747,2.45165880087e-36,0,0
300,0.0005,1,2_0_1_0-2_1_1_0,1.11292948244e-08,5.51916836821e-36,1,1
300,0.0005,1,2_0_1_3-2_1_1_3,1.37243732722e-09,1.99644852044e-46,1,1
300,0.0005,1,2_0_0_0-2_1_0_0,4.58698005886e-09,1.69624552315e-32,1,1
300,0.0005,1,2_0_0_2-2_1_0_2,2.76759868853e-08,7.38534837387e-31,1,1
300,0.0005,1,2_0_0_1-2_1_0_1,4.15562045392e-13,3.41894754615e-34,1,1
300,0.0005,1,2_0_1_1-2_1_1_1,7.73845015314e-05,9.25641644052e-40,1,1
300,0.0005,1,2_0_1_2-2_1_1_2,5.14967212754e-11,1.79364147536e-35,1,1
300,0.0005,1,2_0_0_3-2_1_0_3,4.73959425213e-11,5.45128839667e-38,1,1
300,0.0005,0,2_0_1_0-2_1_1_0,0.805476194072,3.33231609762e-49,0,0
300,0.0005,0,2_0_1_3-2_1_1_3,0.5825592002,3.65204005254e-60,0,0
300,0.0005,0,2_0_0_0-2_1_0_0,0.347334108241,1.01752849975e-32,0,0
300,0.0005,0,2_0_0_2-2_1_0_2,0.795570362909,3.49449110829e-26,0,0
300,0.0005,0,2_0_0_1-2_1_0_1,0.402305109241,1.47690869228e-31,0,0
300,0.0005,0,2_0_1_1-2_1_1_1,0.892301278163,1.42848634072e-37,0,0
300,0.0005,0,2_0_1_2-2_1_1_2,0.000717863886687,1.27632138063e-54,0,0
300,0.0005,0,2_0_0_3-2_1_0_3,0.145398496385,6.68125659391e-25,0,0
300,0.001,1,2_0_1_0-2_1_1_0,4.90174164795e-06,2.1389087095e-41,1,1
300,0.001,1,2_0_1_3-2_1_1_3,3.34224585195e-19,8.4599778265e-53,1,1
300,0.001,1,2_0_0_0-2_1_0_0,2.4727785169e-11,2.21825427475e-37,1,1
300,0.001,1,2_0_0_2-2_1_0_2,2.95479510087e-06,1.15793799571e-40,1,1
300,0.001,1,2_0_0_1-2_1_0_1,2.07695154866e-07,9.91177034053e-50,1,1
300,0.001,1,2_0_1_1-2_1_1_1,2.03576496309e-12,2.53011176386e-46,1,1
300,0.001,1,2_0_1_2-2_1_1_2,1.18345168285e-11,1.32602751832e-36,1,1
300,0.001,1,2_0_0_3-2_1_0_3,4.12688497107e-11,8.859167287e-26,1,1
300,0.001,0,2_0_1_0-2_1_1_0,0.388136806948,1.77862959277e-42,0,0
300,0.001,0,2_0_1_3-2_1_1_3,0.152848181079,1.06978788052e-39,0,0
300,0.001,0,2_0_0_0-2_1_0_0,0.846455587697,3.09263458005e-50,0,0
300,0.001,0,2_0_0_2-2_1_0_2,0.0391894342658,3.88298256166e-29,0,0
300,0.001,0,2_0_0_1-2_1_0_1,0.231075928765,2.75788945887e-34,0,0
300,0.001,0,2_0_1_1-2_1_1_1,0.541569442936,7.29752620714e-46,0,0
300,0.001,0,2_0_1_2-2_1_1_2,0.298868628159,1.28660925241e-22,0,0
300,0.001,0,2_0_0_3-2_1_0_3,0.469393382982,6.31296490563e-43,0,0
300,0.005,1,2_0_1_0-2_1_1_0,3.90822973258e-09,2.03972399672e-41,1,1
300,0.005,1,2_0_1_3-2_1_1_3,1.02471899526e-10,1.1908017979e-31,1,1
300,0.005,1,2_0_0_0-2_1_0_0,9.83736388939e-08,3.42062257983e-43,1,1
300,0.005,1,2_0_0_2-2_1_0_2,9.93344719397e-06,2.59665143994e-29,1,1
300,0.005,1,2_0_0_1-2_1_0_1,4.81274215776e-05,4.06096260938e-38,1,1
300,0.005,1,2_0_1_1-2_1_1_1,1.02471899526e-10,1.10970497519e-26,1,1
300,0.005,1,2_0_1_2-2_1_1_2,1.01403158576e-08,1.99660345295e-39,1,1
300,0.005,1,2_0_0_3-2_1_0_3,2.34811193825e-15,1.84779390438e-24,1,1
300,0.005,0,2_0_1_0-2_1_1_0,0.496003964925,4.10616412895e-28,0,0
300,0.005,0,2_0_1_3-2_1_1_3,0.721238548939,8.2201995719e-63,0,0
300,0.005,0,2_0_0_0-2_1_0_0,0.686554752685,4.20241869507e-36,0,0
300,0.005,0,2_0_0_2-2_1_0_2,0.606178781637,1.08121203205e-36,0,0
300,0.005,0,2_0_0_1-2_1_0_1,0.383281525027,9.91145946238e-40,0,0
300,0.005,0,2_0_1_1-2_1_1_1,0.822670594393,5.06039684193e-25,0,0
300,0.005,0,2_0_1_2-2_1_1_2,0.898813865384,7.00363360099e-75,0,0
300,0.005,0,2_0_0_3-2_1_0_3,0.172304406109,1.15456654798e-27,0,0
300,0.01,1,2_0_1_0-2_1_1_0,9.13986061829e-10,7.04121321264e-41,1,1
300,0.01,1,2_0_1_3-2_1_1_3,2.22110759953e-08,2.63264229715e-30,1,1
300,0.01,1,2_0_0_0-2_1_0_0,5.50463156608e-09,1.55716492141e-24,1,1
300,0.01,1,2_0_0_2-2_1_0_2,5.03750304189e-06,4.78262993146e-22,1,1
300,0.01,1,2_0_0_1-2_1_0_1,2.50444273601e-14,1.07666689539e-27,1,1
300,0.01,1,2_0_1_1-2_1_1_1,1.98441641345e-11,1.97390548698e-37,1,1
300,0.01,1,2_0_1_2-2_1_1_2,4.06722682019e-09,1.12419713851e-32,1,1
300,0.01,1,2_0_0_3-2_1_0_3,4.70657536877e-12,2.57969349302e-36,1,1
300,0.01,0,2_0_1_0-2_1_1_0,0.769944115679,3.91033845809e-43,0,0
300,0.01,0,2_0_1_3-2_1_1_3,0.886892037539,9.91385116136e-30,0,0
300,0.01,0,2_0_0_0-2_1_0_0,0.721238548939,7.34106801341e-53,0,0
300,0.01,0,2_0_0_2-2_1_0_2,0.941760765931,3.41394855463e-44,0,0
300,0.01,0,2_0_0_1-2_1_0_1,0.323696751761,1.54909036407e-28,0,0
300,0.01,0,2_0_1_1-2_1_1_1,0.846455587697,1.13306569094e-24,0,0
300,0.01,0,2_0_1_2-2_1_1_2,0.721238548939,1.05660692523e-39,0,0
300,0.01,0,2_0_0_3-2_1_0_3,0.048785261382,2.60816388093e-41,0,0
300,0.05,1,2_0_1_0-2_1_1_0,2.64088831438e-10,4.10098605379e-36,1,1
300,0.05,1,2_0_1_3-2_1_1_3,7.63627553645e-11,1.31686480148e-33,1,1
300,0.05,1,2_0_0_0-2_1_0_0,1.56989593898e-06,1.18756264986e-33,1,1
300,0.05,1,2_0_0_2-2_1_0_2,1.44774090226e-10,9.65052152626e-43,1,1
300,0.05,1,2_0_0_1-2_1_0_1,2.40203002009e-08,8.08464623688e-34,1,1
300,0.05,1,2_0_1_1-2_1_1_1,1.31555633242e-16,8.21510142512e-40,1,1
300,0.05,1,2_0_1_2-2_1_1_2,3.47015529775e-09,1.0193624781e-34,1,1
300,0.05,1,2_0_0_3-2_1_0_3,7.82116112901e-09,9.40795019957e-28,1,1
300,0.05,0,2_0_1_0-2_1_1_0,0.52874813235,6.5287638927e-32,0,0
300,0.05,0,2_0_1_3-2_1_1_3,0.721238548939,2.19632514317e-40,0,0
300,0.05,0,2_0_0_0-2_1_0_0,0.846455587697,5.68633346978e-29,0,0
300,0.05,0,2_0_0_2-2_1_0_2,0.541569442936,8.45786115337e-36,0,0
300,0.05,0,2_0_0_1-2_1_0_1,0.189405593114,3.18652879899e-25,0,0
300,0.05,0,2_0_1_1-2_1_1_1,0.368303705794,4.49163246852e-22,0,0
300,0.05,0,2_0_1_2-2_1_1_2,0.548733307943,3.28552088807e-43,0,0
300,0.05,0,2_0_0_3-2_1_0_3,0.446020109779,1.96148606682e-31,0,0
300,0.1,1,2_0_1_0-2_1_1_0,6.07396582643e-10,1.16718950203e-36,1,1
300,0.1,1,2_0_1_3-2_1_1_3,3.56189638048e-09,1.35470242237e-39,1,1
300,0.1,1,2_0_0_0-2_1_0_0,1.44774090226e-10,1.22563947771e-33,1,1
300,0.1,1,2_0_0_2-2_1_0_2,1.12326284444e-10,9.327557775e-35,1,1
300,0.1,1,2_0_0_1-2_1_0_1,1.27933992547e-09,9.68777443606e-46,1,1
300,0.1,1,2_0_1_1-2_1_1_1,4.39300725915e-11,1.17504283777e-37,1,1
300,0.1,1,2_0_1_2-2_1_1_2,1.56878607799e-10,2.33167475823e-28,1,1
300,0.1,1,2_0_0_3-2_1_0_3,1.00467320034e-10,3.27968719915e-26,1,1
300,0.1,0,2_0_1_0-2_1_1_0,0.294477374305,2.74356000679e-36,0,0
300,0.1,0,2_0_1_3-2_1_1_3,0.074740401798,2.97456060892e-28,1,0
300,0.1,0,2_0_0_0-2_1_0_0,0.513163190717,7.51183723695e-28,0,0
300,0.1,0,2_0_0_2-2_1_0_2,0.777490408694,1.74535094576e-41,0,0
300,0.1,0,2_0_0_1-2_1_0_1,0.185045225175,9.44437080947e-64,0,0
300,0.1,0,2_0_1_1-2_1_1_1,0.439570371419,5.33151262485e-28,0,0
300,0.1,0,2_0_1_2-2_1_1_2,0.145398496385,1.1588308347e-43,0,0
300,0.1,0,2_0_0_3-2_1_0_3,0.0441128303873,2.3971272086e-67,1,0
300,0.2,1,2_0_1_0-2_1_1_0,1.15165522244e-08,5.01964127679e-46,1,1
300,0.2,1,2_0_1_3-2_1_1_3,9.31800186016e-11,1.75432297496e-44,1,1
300,0.2,1,2_0_0_0-2_1_0_0,2.32233155109e-12,5.93012778811e-19,1,1
300,0.2,1,2_0_0_2-2_1_0_2,1.47697713617e-08,4.09984005325e-25,1,1
300,0.2,1,2_0_0_1-2_1_0_1,2.30206750729e-15,2.9215836486e-45,1,1
300,0.2,1,2_0_1_1-2_1_1_1,1.08865079531e-12,2.57808862652e-31,1,1
300,0.2,1,2_0_1_2-2_1_1_2,4.39169983961e-09,4.41119367386e-17,1,1
300,0.2,1,2_0_0_3-2_1_0_3,2.85181711147e-12,1.36884424792e-29,1,1
300,0.2,0,2_0_1_0-2_1_1_0,0.679997460827,2.99874432311e-27,0,0
300,0.2,0,2_0_1_3-2_1_1_3,0.103855526237,8.29943421733e-36,1,0
300,0.2,0,2_0_0_0-2_1_0_0,0.400001705684,2.36869877111e-27,0,0
300,0.2,0,2_0_0_2-2_1_0_2,0.786577486249,1.70040252534e-50,0,0
300,0.2,0,2_0_0_1-2_1_0_1,0.198721316602,1.64454016309e-41,1,0
300,0.2,0,2_0_1_1-2_1_1_1,0.270206068506,3.70117490643e-43,0,0
300,0.2,0,2_0_1_2-2_1_1_2,0.795570362909,2.02810059523e-41,0,0
300,0.2,0,2_0_0_3-2_1_0_3,0.652548920426,1.35942326347e-34,0,0
300,0.4,1,2_0_1_0-2_1_1_0,8.91289871088e-09,1.37198873756e-40,1,1
300,0.4,1,2_0_1_3-2_1_1_3,2.61619284369e-13,1.4199873685e-29,1,1
300,0.4,1,2_0_0_0-2_1_0_0,5.51672196396e-08,6.38978459926e-37,1,1
300,0.4,1,2_0_0_2-2_1_0_2,1.91601976864e-06,2.19718272846e-36,1,1
300,0.4,1,2_0_0_1-2_1_0_1,3.4017543123e-12,1.35538077655e-36,1,1
300,0.4,1,2_0_1_1-2_1_1_1,1.72926521153e-09,1.76610851501e-30,1,1
300,0.4,1,2_0_1_2-2_1_1_2,2.60077022247e-12,1.30145229984e-56,1,1
300,0.4,1,2_0_0_3-2_1_0_3,1.87806850162e-08,1.17562556969e-24,1,1
300,0.4,0,2_0_1_0-2_1_1_0,0.764624091686,2.03445595899e-25,0,0
300,0.4,0,2_0_1_3-2_1_1_3,0.728573103681,2.17413339796e-30,0,0
300,0.4,0,2_0_0_0-2_1_0_0,0.415415662338,3.54041090687e-46,0,0
300,0.4,0,2_0_0_2-2_1_0_2,0.721238548939,8.39614995537e-34,0,0
300,0.4,0,2_0_0_1-2_1_0_1,0.145398496385,1.91607748547e-52,1,0
300,0.4,0,2_0_1_1-2_1_1_1,0.222570793732,3.32341348934e-33,1,0
300,0.4,0,2_0_1_2-2_1_1_2,0.0173868526076,4.58261281138e-22,1,0
300,0.4,0,2_0_0_3-2_1_0_3,0.513163190717,6.67492573556e-38,0,0
300,0.0001,1,2_0_1_0-2_1_1_0,1.02471899526e-10,2.7939755921e-39,1,1
300,0.0001,1,2_0_1_3-2_1_1_3,5.56091720172e-10,6.96419785069e-38,1,1
300,0.0001,1,2_0_0_0-2_1_0_0,3.27556762978e-08,2.7416301174e-32,1,1
300,0.0001,1,2_0_0_2-2_1_0_2,9.43627946321e-17,7.45423260845e-45,1,1
300,0.0001,1,2_0_0_1-2_1_0_1,4.15562045392e-13,3.5289025469e-36,1,1
300,0.0001,1,2_0_1_1-2_1_1_1,2.31598798968e-09,4.61628906733e-59,1,1
300,0.0001,1,2_0_1_2-2_1_1_2,3.26299818866e-09,1.10699132105e-39,1,1
300,0.0001,1,2_0_0_3-2_1_0_3,3.68148533574e-15,1.39742520864e-34,1,1
300,0.0001,0,2_0_1_0-2_1_1_0,0.658597627628,4.19576732914e-32,0,0
